Created,User Name,Page Name,state,state_code,gov_party,state_pop_2010,total_daily_posts,daily_positive_eng,daily_negative_eng,daily_total_interactions,daily_comments,daily_shares,total_confirmed,total_deaths
2020-01-28,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,0,0,0,0,0,0,0
2020-01-28,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,1,1,0,2,0,1,0,0
2020-01-29,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,5,18,2,36,1,15,0,0
2020-01-29,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,1,2,0,3,0,1,0,0
2020-01-29,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,5,0,27,0,22,0,0
2020-01-29,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,7,22,0,31,0,9,0,0
2020-01-29,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,1,0,0,0,0,0,0,0
2020-01-29,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,33,1,446,19,393,0,0
2020-01-29,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,3,54,0,144,3,87,0,0
2020-01-29,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,5,22,0,34,0,12,0,0
2020-01-29,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,2,3,0,27,12,12,0,0
2020-01-29,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,4,77,2,164,34,51,0,0
2020-01-29,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,1,4,0,8,0,4,0,0
2020-01-29,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,1,6,0,19,11,2,0,0
2020-01-29,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,1,1,0,1,0,0,0,0
2020-01-29,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,2,9,0,16,0,7,0,0
2020-01-29,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,2,389,0,1114,57,668,0,0
2020-01-29,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,2,24,0,39,2,13,0,0
2020-01-29,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,2,19,0,195,4,172,0,0
2020-01-29,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,6,0,17,8,3,0,0
2020-01-29,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,1,55,1,70,0,14,0,0
2020-01-29,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,1,14,0,63,0,49,0,0
2020-01-29,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,1,23,1,55,1,30,0,0
2020-01-29,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,2,54,0,79,1,24,0,0
2020-01-29,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,1,0,2,0,1,0,0
2020-01-29,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,3,77,0,115,7,31,0,0
2020-01-29,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,2,21,4,33,0,8,0,0
2020-01-29,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,3,37,0,82,12,33,0,0
2020-01-29,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,12,0,30,3,15,0,0
2020-01-29,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,2,12,0,28,2,14,0,0
2020-01-29,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,1,3,0,9,1,5,0,0
2020-01-29,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,7,50,0,174,20,104,0,0
2020-01-29,scdhec,SC DHEC,South Carolina,SC,republican,5084127,2,15,0,43,0,28,0,0
2020-01-29,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,1,4,0,7,0,3,0,0
2020-01-29,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,1,5,0,20,5,10,0,0
2020-01-29,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,100,0,365,2,263,0,0
2020-01-29,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,4,73,0,184,2,109,0,0
2020-01-29,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,2,29,0,56,2,25,0,0
2020-01-29,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,2,13,0,26,0,13,0,0
2020-01-29,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,3,24,0,32,1,7,0,0
2020-01-29,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,1,0,1,0,0,0,0
2020-01-29,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,2,0,0,7,0,7,0,0
2020-01-30,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,9,55,0,323,46,222,0,0
2020-01-30,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,2,121,0,155,0,34,0,0
2020-01-30,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,2,81,0,243,15,147,0,0
2020-01-30,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,3,20,0,52,1,31,0,0
2020-01-30,capublichealth,California Department of Public Health,California,CA,democratic,39557045,1,15,0,31,1,15,0,0
2020-01-30,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,2,15,1,20,0,4,0,0
2020-01-30,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,3,379,22,487,17,69,0,0
2020-01-30,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,2,0,3,0,1,0,0
2020-01-30,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,3,19,1,39,1,18,0,0
2020-01-30,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,6,78,0,87,2,7,0,0
2020-01-30,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,3,7,0,15,0,8,0,0
2020-01-30,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,1,12,0,29,0,17,0,0
2020-01-30,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,3,5,0,14,0,9,0,0
2020-01-30,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,1,0,0,0,0,0,0,0
2020-01-30,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,1,23,3,143,5,112,0,0
2020-01-30,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,1,34,0,73,2,37,0,0
2020-01-30,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,1,7,0,8,0,1,0,0
2020-01-30,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,11,0,15,0,4,0,0
2020-01-30,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,6,1,20,5,8,0,0
2020-01-30,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,2,42,0,91,0,49,0,0
2020-01-30,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,2,26,0,45,0,19,0,0
2020-01-30,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,21,0,36,2,13,0,0
2020-01-30,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,3,131,0,177,27,19,0,0
2020-01-30,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,1,10,0,11,0,1,0,0
2020-01-30,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,1,26,0,28,0,2,0,0
2020-01-30,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,2,21,0,48,3,24,0,0
2020-01-30,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,2,12,2,41,4,23,0,0
2020-01-30,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,1,10,0,23,3,10,0,0
2020-01-30,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,8,48,0,122,5,69,0,0
2020-01-30,scdhec,SC DHEC,South Carolina,SC,republican,5084127,1,1,0,3,0,2,0,0
2020-01-30,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,2,4,0,4,0,0,0,0
2020-01-30,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,3,12,0,62,1,49,0,0
2020-01-30,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,37,0,81,2,42,0,0
2020-01-30,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,4,34,0,96,0,62,0,0
2020-01-30,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,1,0,0,0,0,0,0,0
2020-01-30,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,3,12,0,26,0,14,0,0
2020-01-30,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,8,103,7,209,71,28,0,0
2020-01-30,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,2,0,2,0,0,0,0
2020-01-30,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,3,10,0,31,1,20,0,0
2020-01-31,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,5,18,1,184,1,164,0,0
2020-01-31,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,2,17,0,23,0,6,0,0
2020-01-31,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,1,9,0,16,0,7,0,0
2020-01-31,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,2,6,0,11,0,5,0,0
2020-01-31,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,13,0,43,3,27,1,0
2020-01-31,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,6,40,0,56,2,14,0,0
2020-01-31,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,2,3,0,3,0,0,0,0
2020-01-31,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,20,0,49,2,27,0,0
2020-01-31,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,3,56,0,161,1,104,0,0
2020-01-31,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,7,37,0,52,3,12,0,0
2020-01-31,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,7,0,7,0,0,0,0
2020-01-31,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,9,30,0,75,5,40,0,0
2020-01-31,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,1,2,0,3,0,1,0,0
2020-01-31,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,2,11,0,16,0,5,0,0
2020-01-31,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,5,49,3,165,5,108,0,0
2020-01-31,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,1,11,0,26,0,15,0,0
2020-01-31,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,1,0,1,3,0,2,0,0
2020-01-31,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,10,0,23,0,13,0,0
2020-01-31,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,5,65,9,168,35,59,0,0
2020-01-31,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,2,22,0,42,0,20,0,0
2020-01-31,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,1,1,0,4,0,3,0,0
2020-01-31,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,2,7,1,25,1,16,0,0
2020-01-31,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,3,45,0,63,0,18,0,0
2020-01-31,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,2,0,3,0,1,0,0
2020-01-31,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,1,34,0,147,23,90,0,0
2020-01-31,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,3,38,0,39,1,0,0,0
2020-01-31,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,2,10,0,20,2,8,0,0
2020-01-31,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,33,0,115,2,80,0,0
2020-01-31,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,2,22,1,63,1,39,0,0
2020-01-31,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,2,221,2,274,29,22,0,0
2020-01-31,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,9,64,0,147,9,74,0,0
2020-01-31,scdhec,SC DHEC,South Carolina,SC,republican,5084127,5,44,0,65,2,19,0,0
2020-01-31,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,3,9,0,17,0,8,0,0
2020-01-31,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,2,11,0,34,0,23,0,0
2020-01-31,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,2,88,0,140,1,51,0,0
2020-01-31,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,5,31,0,59,10,18,0,0
2020-01-31,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,5,44,0,80,1,35,0,0
2020-01-31,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,5,44,0,56,0,12,0,0
2020-01-31,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,0,0,1,0,1,0,0
2020-02-01,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,4,66,0,125,1,58,0,0
2020-02-01,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,0,0,0,0,0,0,0
2020-02-01,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,73,5,178,4,96,0,0
2020-02-01,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,1,4,0,4,0,0,0,0
2020-02-01,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,9,0,11,0,2,0,0
2020-02-01,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,2,38,11,166,4,113,0,0
2020-02-01,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,2,19,0,27,2,6,0,0
2020-02-01,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,3,0,15,2,10,0,0
2020-02-01,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,3,0,15,1,11,0,0
2020-02-01,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,2,16,0,30,0,14,0,0
2020-02-01,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,3,46,0,86,2,38,0,0
2020-02-01,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,2,0,3,0,1,0,0
2020-02-01,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,2,9,0,9,0,0,0,0
2020-02-01,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,1,5,0,9,0,4,0,0
2020-02-01,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,1,2,0,3,0,1,0,0
2020-02-01,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,1,8,0,11,0,3,0,0
2020-02-01,scdhec,SC DHEC,South Carolina,SC,republican,5084127,1,5,0,10,1,4,0,0
2020-02-01,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,1,3,0,3,0,0,0,0
2020-02-01,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,1,1,0,10,0,9,0,0
2020-02-01,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,50,1,100,1,48,0,0
2020-02-01,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,4,54,0,85,2,29,0,0
2020-02-01,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,1,7,0,14,1,6,0,0
2020-02-01,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,1,6,0,7,1,0,0,0
2020-02-01,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,0,0,0,0,0,0,0
2020-02-02,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,2,8,0,14,0,6,0,0
2020-02-02,capublichealth,California Department of Public Health,California,CA,democratic,39557045,1,12,0,21,0,9,0,0
2020-02-02,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,4,11,1,32,0,20,0,0
2020-02-02,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,2,21,0,26,0,5,0,0
2020-02-02,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,1,8,0,16,0,8,0,0
2020-02-02,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,4,4,0,14,4,6,0,0
2020-02-02,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,6,0,12,1,5,0,0
2020-02-02,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,7,0,27,0,20,0,0
2020-02-02,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,2,49,0,134,0,85,0,0
2020-02-02,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,3,54,1,85,1,29,0,0
2020-02-02,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,29,0,42,0,13,0,0
2020-02-02,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,3,51,0,98,0,47,0,0
2020-02-02,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,1,5,0,6,0,1,0,0
2020-02-02,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,1,16,0,24,1,7,0,0
2020-02-03,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,4,22,0,59,3,34,0,0
2020-02-03,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,2,1124,2,1867,44,697,0,0
2020-02-03,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,1,59,0,116,0,57,0,0
2020-02-03,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,3,0,4,0,1,0,0
2020-02-03,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,138,1,247,7,101,3,0
2020-02-03,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,1,13,0,16,0,3,0,0
2020-02-03,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,7,388,5,440,8,39,0,0
2020-02-03,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,2,3,0,4,0,1,0,0
2020-02-03,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,0,0,0,0,0,0,0
2020-02-03,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,4,45,14,104,1,44,0,0
2020-02-03,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,1,3,0,4,1,0,0,0
2020-02-03,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,0,0,2,2,0,0,0
2020-02-03,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,5,40,1,101,49,11,0,0
